block_id,display_name,category,material,variant,shape,render_bucket,alpha_mode,needs_sorting,occludes,occlusion_mode,mesh_profile,collision_kind,aabb_min,aabb_max,attach_faces,requires_support,double_sided,tex_layers,state_params,hardness_class,sound_class,flammable,requires_water,tint_mode,growth_rule_id,growth_params_json,mesh_notes,tags,display_name_zh,display_name_bi,category_zh,material_zh,variant_zh
andesite_weathered_wall,andesite weathered wall,geology:igneous_extrusive,andesite,weathered,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;WEATHERED;shape:wall,安山岩weathered墙,andesite weathered wall / 安山岩weathered墙,地质/喷出火成岩,安山岩,
andesite_weathered_pillar,andesite weathered pillar,geology:igneous_extrusive,andesite,weathered,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;WEATHERED;shape:pillar,安山岩weathered柱,andesite weathered pillar / 安山岩weathered柱,地质/喷出火成岩,安山岩,
andesite_weathered_rubble,andesite weathered rubble,geology:igneous_extrusive,andesite,weathered,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;WEATHERED;shape:rubble,安山岩weathered碎石,andesite weathered rubble / 安山岩weathered碎石,地质/喷出火成岩,安山岩,
andesite_cobbled_block,andesite cobbled block,geology:igneous_extrusive,andesite,cobbled,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;COBBLED;shape:block,安山岩圆石块,andesite cobbled block / 安山岩圆石块,地质/喷出火成岩,安山岩,圆石
andesite_cobbled_slab,andesite cobbled slab,geology:igneous_extrusive,andesite,cobbled,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;COBBLED;shape:slab,安山岩圆石半砖,andesite cobbled slab / 安山岩圆石半砖,地质/喷出火成岩,安山岩,圆石
andesite_cobbled_stairs,andesite cobbled stairs,geology:igneous_extrusive,andesite,cobbled,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;COBBLED;shape:stairs,安山岩圆石楼梯,andesite cobbled stairs / 安山岩圆石楼梯,地质/喷出火成岩,安山岩,圆石
andesite_cobbled_wall,andesite cobbled wall,geology:igneous_extrusive,andesite,cobbled,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;COBBLED;shape:wall,安山岩圆石墙,andesite cobbled wall / 安山岩圆石墙,地质/喷出火成岩,安山岩,圆石
andesite_cobbled_pillar,andesite cobbled pillar,geology:igneous_extrusive,andesite,cobbled,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;COBBLED;shape:pillar,安山岩圆石柱,andesite cobbled pillar / 安山岩圆石柱,地质/喷出火成岩,安山岩,圆石
andesite_cobbled_rubble,andesite cobbled rubble,geology:igneous_extrusive,andesite,cobbled,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;COBBLED;shape:rubble,安山岩圆石碎石,andesite cobbled rubble / 安山岩圆石碎石,地质/喷出火成岩,安山岩,圆石
andesite_polished_block,andesite polished block,geology:igneous_extrusive,andesite,polished,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;POLISHED;shape:block,安山岩抛光块,andesite polished block / 安山岩抛光块,地质/喷出火成岩,安山岩,抛光
andesite_polished_slab,andesite polished slab,geology:igneous_extrusive,andesite,polished,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;POLISHED;shape:slab,安山岩抛光半砖,andesite polished slab / 安山岩抛光半砖,地质/喷出火成岩,安山岩,抛光
andesite_polished_stairs,andesite polished stairs,geology:igneous_extrusive,andesite,polished,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;POLISHED;shape:stairs,安山岩抛光楼梯,andesite polished stairs / 安山岩抛光楼梯,地质/喷出火成岩,安山岩,抛光
andesite_polished_wall,andesite polished wall,geology:igneous_extrusive,andesite,polished,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;POLISHED;shape:wall,安山岩抛光墙,andesite polished wall / 安山岩抛光墙,地质/喷出火成岩,安山岩,抛光
andesite_polished_pillar,andesite polished pillar,geology:igneous_extrusive,andesite,polished,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;POLISHED;shape:pillar,安山岩抛光柱,andesite polished pillar / 安山岩抛光柱,地质/喷出火成岩,安山岩,抛光
andesite_polished_rubble,andesite polished rubble,geology:igneous_extrusive,andesite,polished,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;POLISHED;shape:rubble,安山岩抛光碎石,andesite polished rubble / 安山岩抛光碎石,地质/喷出火成岩,安山岩,抛光
andesite_bricks_block,andesite bricks block,geology:igneous_extrusive,andesite,bricks,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;BRICKS;shape:block,安山岩砖块,andesite bricks block / 安山岩砖块,地质/喷出火成岩,安山岩,砖
andesite_bricks_slab,andesite bricks slab,geology:igneous_extrusive,andesite,bricks,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;BRICKS;shape:slab,安山岩砖半砖,andesite bricks slab / 安山岩砖半砖,地质/喷出火成岩,安山岩,砖
andesite_bricks_stairs,andesite bricks stairs,geology:igneous_extrusive,andesite,bricks,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;BRICKS;shape:stairs,安山岩砖楼梯,andesite bricks stairs / 安山岩砖楼梯,地质/喷出火成岩,安山岩,砖
andesite_bricks_wall,andesite bricks wall,geology:igneous_extrusive,andesite,bricks,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;BRICKS;shape:wall,安山岩砖墙,andesite bricks wall / 安山岩砖墙,地质/喷出火成岩,安山岩,砖
andesite_bricks_pillar,andesite bricks pillar,geology:igneous_extrusive,andesite,bricks,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;BRICKS;shape:pillar,安山岩砖柱,andesite bricks pillar / 安山岩砖柱,地质/喷出火成岩,安山岩,砖
andesite_bricks_rubble,andesite bricks rubble,geology:igneous_extrusive,andesite,bricks,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;BRICKS;shape:rubble,安山岩砖碎石,andesite bricks rubble / 安山岩砖碎石,地质/喷出火成岩,安山岩,砖
andesite_tiles_block,andesite tiles block,geology:igneous_extrusive,andesite,tiles,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;TILES;shape:block,安山岩砖块,andesite tiles block / 安山岩砖块,地质/喷出火成岩,安山岩,砖
andesite_tiles_slab,andesite tiles slab,geology:igneous_extrusive,andesite,tiles,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;TILES;shape:slab,安山岩砖半砖,andesite tiles slab / 安山岩砖半砖,地质/喷出火成岩,安山岩,砖
andesite_tiles_stairs,andesite tiles stairs,geology:igneous_extrusive,andesite,tiles,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;TILES;shape:stairs,安山岩砖楼梯,andesite tiles stairs / 安山岩砖楼梯,地质/喷出火成岩,安山岩,砖
andesite_tiles_wall,andesite tiles wall,geology:igneous_extrusive,andesite,tiles,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;TILES;shape:wall,安山岩砖墙,andesite tiles wall / 安山岩砖墙,地质/喷出火成岩,安山岩,砖
andesite_tiles_pillar,andesite tiles pillar,geology:igneous_extrusive,andesite,tiles,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;TILES;shape:pillar,安山岩砖柱,andesite tiles pillar / 安山岩砖柱,地质/喷出火成岩,安山岩,砖
andesite_tiles_rubble,andesite tiles rubble,geology:igneous_extrusive,andesite,tiles,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;TILES;shape:rubble,安山岩砖碎石,andesite tiles rubble / 安山岩砖碎石,地质/喷出火成岩,安山岩,砖
andesite_chiseled_block,andesite chiseled block,geology:igneous_extrusive,andesite,chiseled,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;CHISELED;shape:block,安山岩雕纹块,andesite chiseled block / 安山岩雕纹块,地质/喷出火成岩,安山岩,雕纹
andesite_chiseled_slab,andesite chiseled slab,geology:igneous_extrusive,andesite,chiseled,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;CHISELED;shape:slab,安山岩雕纹半砖,andesite chiseled slab / 安山岩雕纹半砖,地质/喷出火成岩,安山岩,雕纹
andesite_chiseled_stairs,andesite chiseled stairs,geology:igneous_extrusive,andesite,chiseled,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;CHISELED;shape:stairs,安山岩雕纹楼梯,andesite chiseled stairs / 安山岩雕纹楼梯,地质/喷出火成岩,安山岩,雕纹
andesite_chiseled_wall,andesite chiseled wall,geology:igneous_extrusive,andesite,chiseled,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;CHISELED;shape:wall,安山岩雕纹墙,andesite chiseled wall / 安山岩雕纹墙,地质/喷出火成岩,安山岩,雕纹
andesite_chiseled_pillar,andesite chiseled pillar,geology:igneous_extrusive,andesite,chiseled,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;CHISELED;shape:pillar,安山岩雕纹柱,andesite chiseled pillar / 安山岩雕纹柱,地质/喷出火成岩,安山岩,雕纹
andesite_chiseled_rubble,andesite chiseled rubble,geology:igneous_extrusive,andesite,chiseled,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;CHISELED;shape:rubble,安山岩雕纹碎石,andesite chiseled rubble / 安山岩雕纹碎石,地质/喷出火成岩,安山岩,雕纹
rhyolite_raw_block,rhyolite raw block,geology:igneous_extrusive,rhyolite,raw,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;RAW;shape:block,rhyolite粗块,rhyolite raw block / rhyolite粗块,地质/喷出火成岩,,粗
rhyolite_raw_slab,rhyolite raw slab,geology:igneous_extrusive,rhyolite,raw,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;RAW;shape:slab,rhyolite粗半砖,rhyolite raw slab / rhyolite粗半砖,地质/喷出火成岩,,粗
rhyolite_raw_stairs,rhyolite raw stairs,geology:igneous_extrusive,rhyolite,raw,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;RAW;shape:stairs,rhyolite粗楼梯,rhyolite raw stairs / rhyolite粗楼梯,地质/喷出火成岩,,粗
rhyolite_raw_wall,rhyolite raw wall,geology:igneous_extrusive,rhyolite,raw,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;RAW;shape:wall,rhyolite粗墙,rhyolite raw wall / rhyolite粗墙,地质/喷出火成岩,,粗
rhyolite_raw_pillar,rhyolite raw pillar,geology:igneous_extrusive,rhyolite,raw,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;RAW;shape:pillar,rhyolite粗柱,rhyolite raw pillar / rhyolite粗柱,地质/喷出火成岩,,粗
rhyolite_raw_rubble,rhyolite raw rubble,geology:igneous_extrusive,rhyolite,raw,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;RAW;shape:rubble,rhyolite粗碎石,rhyolite raw rubble / rhyolite粗碎石,地质/喷出火成岩,,粗
rhyolite_fractured_block,rhyolite fractured block,geology:igneous_extrusive,rhyolite,fractured,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;FRACTURED;shape:block,rhyolite破碎块,rhyolite fractured block / rhyolite破碎块,地质/喷出火成岩,,破碎
rhyolite_fractured_slab,rhyolite fractured slab,geology:igneous_extrusive,rhyolite,fractured,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;FRACTURED;shape:slab,rhyolite破碎半砖,rhyolite fractured slab / rhyolite破碎半砖,地质/喷出火成岩,,破碎
rhyolite_fractured_stairs,rhyolite fractured stairs,geology:igneous_extrusive,rhyolite,fractured,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;FRACTURED;shape:stairs,rhyolite破碎楼梯,rhyolite fractured stairs / rhyolite破碎楼梯,地质/喷出火成岩,,破碎
rhyolite_fractured_wall,rhyolite fractured wall,geology:igneous_extrusive,rhyolite,fractured,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;FRACTURED;shape:wall,rhyolite破碎墙,rhyolite fractured wall / rhyolite破碎墙,地质/喷出火成岩,,破碎
