block_id,display_name,category,material,variant,shape,render_bucket,alpha_mode,needs_sorting,occludes,occlusion_mode,mesh_profile,collision_kind,aabb_min,aabb_max,attach_faces,requires_support,double_sided,tex_layers,state_params,hardness_class,sound_class,flammable,requires_water,tint_mode,growth_rule_id,growth_params_json,mesh_notes,tags
andesite_tiles_block,andesite tiles block,geology:igneous_extrusive,andesite,tiles,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;TILES;shape:block
andesite_tiles_slab,andesite tiles slab,geology:igneous_extrusive,andesite,tiles,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;TILES;shape:slab
andesite_tiles_stairs,andesite tiles stairs,geology:igneous_extrusive,andesite,tiles,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;TILES;shape:stairs
andesite_tiles_wall,andesite tiles wall,geology:igneous_extrusive,andesite,tiles,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;TILES;shape:wall
andesite_tiles_pillar,andesite tiles pillar,geology:igneous_extrusive,andesite,tiles,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;TILES;shape:pillar
andesite_tiles_rubble,andesite tiles rubble,geology:igneous_extrusive,andesite,tiles,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;TILES;shape:rubble
andesite_chiseled_block,andesite chiseled block,geology:igneous_extrusive,andesite,chiseled,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;CHISELED;shape:block
andesite_chiseled_slab,andesite chiseled slab,geology:igneous_extrusive,andesite,chiseled,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;CHISELED;shape:slab
andesite_chiseled_stairs,andesite chiseled stairs,geology:igneous_extrusive,andesite,chiseled,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;CHISELED;shape:stairs
andesite_chiseled_wall,andesite chiseled wall,geology:igneous_extrusive,andesite,chiseled,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;CHISELED;shape:wall
andesite_chiseled_pillar,andesite chiseled pillar,geology:igneous_extrusive,andesite,chiseled,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;CHISELED;shape:pillar
andesite_chiseled_rubble,andesite chiseled rubble,geology:igneous_extrusive,andesite,chiseled,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;CHISELED;shape:rubble
rhyolite_raw_block,rhyolite raw block,geology:igneous_extrusive,rhyolite,raw,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;RAW;shape:block
rhyolite_raw_slab,rhyolite raw slab,geology:igneous_extrusive,rhyolite,raw,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;RAW;shape:slab
rhyolite_raw_stairs,rhyolite raw stairs,geology:igneous_extrusive,rhyolite,raw,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;RAW;shape:stairs
rhyolite_raw_wall,rhyolite raw wall,geology:igneous_extrusive,rhyolite,raw,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;RAW;shape:wall
rhyolite_raw_pillar,rhyolite raw pillar,geology:igneous_extrusive,rhyolite,raw,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;RAW;shape:pillar
rhyolite_raw_rubble,rhyolite raw rubble,geology:igneous_extrusive,rhyolite,raw,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;RAW;shape:rubble
rhyolite_fractured_block,rhyolite fractured block,geology:igneous_extrusive,rhyolite,fractured,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;FRACTURED;shape:block
rhyolite_fractured_slab,rhyolite fractured slab,geology:igneous_extrusive,rhyolite,fractured,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;FRACTURED;shape:slab
rhyolite_fractured_stairs,rhyolite fractured stairs,geology:igneous_extrusive,rhyolite,fractured,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;FRACTURED;shape:stairs
rhyolite_fractured_wall,rhyolite fractured wall,geology:igneous_extrusive,rhyolite,fractured,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;FRACTURED;shape:wall
rhyolite_fractured_pillar,rhyolite fractured pillar,geology:igneous_extrusive,rhyolite,fractured,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;FRACTURED;shape:pillar
rhyolite_fractured_rubble,rhyolite fractured rubble,geology:igneous_extrusive,rhyolite,fractured,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;FRACTURED;shape:rubble
rhyolite_weathered_block,rhyolite weathered block,geology:igneous_extrusive,rhyolite,weathered,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;WEATHERED;shape:block
rhyolite_weathered_slab,rhyolite weathered slab,geology:igneous_extrusive,rhyolite,weathered,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;WEATHERED;shape:slab
rhyolite_weathered_stairs,rhyolite weathered stairs,geology:igneous_extrusive,rhyolite,weathered,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;WEATHERED;shape:stairs
rhyolite_weathered_wall,rhyolite weathered wall,geology:igneous_extrusive,rhyolite,weathered,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;WEATHERED;shape:wall
rhyolite_weathered_pillar,rhyolite weathered pillar,geology:igneous_extrusive,rhyolite,weathered,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;WEATHERED;shape:pillar
rhyolite_weathered_rubble,rhyolite weathered rubble,geology:igneous_extrusive,rhyolite,weathered,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;WEATHERED;shape:rubble
rhyolite_cobbled_block,rhyolite cobbled block,geology:igneous_extrusive,rhyolite,cobbled,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;COBBLED;shape:block
rhyolite_cobbled_slab,rhyolite cobbled slab,geology:igneous_extrusive,rhyolite,cobbled,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;COBBLED;shape:slab
rhyolite_cobbled_stairs,rhyolite cobbled stairs,geology:igneous_extrusive,rhyolite,cobbled,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;COBBLED;shape:stairs
rhyolite_cobbled_wall,rhyolite cobbled wall,geology:igneous_extrusive,rhyolite,cobbled,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;COBBLED;shape:wall
rhyolite_cobbled_pillar,rhyolite cobbled pillar,geology:igneous_extrusive,rhyolite,cobbled,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;COBBLED;shape:pillar
rhyolite_cobbled_rubble,rhyolite cobbled rubble,geology:igneous_extrusive,rhyolite,cobbled,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;COBBLED;shape:rubble
rhyolite_polished_block,rhyolite polished block,geology:igneous_extrusive,rhyolite,polished,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;POLISHED;shape:block
rhyolite_polished_slab,rhyolite polished slab,geology:igneous_extrusive,rhyolite,polished,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;POLISHED;shape:slab
rhyolite_polished_stairs,rhyolite polished stairs,geology:igneous_extrusive,rhyolite,polished,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;POLISHED;shape:stairs
rhyolite_polished_wall,rhyolite polished wall,geology:igneous_extrusive,rhyolite,polished,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;POLISHED;shape:wall
rhyolite_polished_pillar,rhyolite polished pillar,geology:igneous_extrusive,rhyolite,polished,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;POLISHED;shape:pillar
rhyolite_polished_rubble,rhyolite polished rubble,geology:igneous_extrusive,rhyolite,polished,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;POLISHED;shape:rubble
rhyolite_bricks_block,rhyolite bricks block,geology:igneous_extrusive,rhyolite,bricks,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;BRICKS;shape:block
rhyolite_bricks_slab,rhyolite bricks slab,geology:igneous_extrusive,rhyolite,bricks,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;BRICKS;shape:slab
rhyolite_bricks_stairs,rhyolite bricks stairs,geology:igneous_extrusive,rhyolite,bricks,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;BRICKS;shape:stairs
rhyolite_bricks_wall,rhyolite bricks wall,geology:igneous_extrusive,rhyolite,bricks,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;BRICKS;shape:wall
rhyolite_bricks_pillar,rhyolite bricks pillar,geology:igneous_extrusive,rhyolite,bricks,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;BRICKS;shape:pillar
rhyolite_bricks_rubble,rhyolite bricks rubble,geology:igneous_extrusive,rhyolite,bricks,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;BRICKS;shape:rubble
rhyolite_tiles_block,rhyolite tiles block,geology:igneous_extrusive,rhyolite,tiles,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;TILES;shape:block
rhyolite_tiles_slab,rhyolite tiles slab,geology:igneous_extrusive,rhyolite,tiles,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;TILES;shape:slab
rhyolite_tiles_stairs,rhyolite tiles stairs,geology:igneous_extrusive,rhyolite,tiles,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;TILES;shape:stairs
rhyolite_tiles_wall,rhyolite tiles wall,geology:igneous_extrusive,rhyolite,tiles,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;TILES;shape:wall
rhyolite_tiles_pillar,rhyolite tiles pillar,geology:igneous_extrusive,rhyolite,tiles,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;TILES;shape:pillar
rhyolite_tiles_rubble,rhyolite tiles rubble,geology:igneous_extrusive,rhyolite,tiles,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;TILES;shape:rubble
rhyolite_chiseled_block,rhyolite chiseled block,geology:igneous_extrusive,rhyolite,chiseled,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;CHISELED;shape:block
